id,relaxation_step_number,species,L1,L2,L3
521,-1,Ga,0.8295,0.0,0.314
521,-1,Al,0.8295,0.5,0.314
521,-1,O,0.4135,0.0,0.437
521,-1,O,0.4135,0.5,0.437
521,-1,O,0.9135,0.0,0.437
521,-1,O,0.9135,0.5,0.437
521,-1,O,0.0865,-0.0,0.563
521,-1,O,0.0865,0.5,0.563
521,-1,O,0.5865,-0.0,0.563
521,-1,O,0.5865,0.5,0.563
521,-1,O,0.1635,0.25,0.437
521,-1,O,0.1635,0.75,0.437
521,-1,O,0.6635,0.25,0.437
521,-1,O,0.6635,0.75,0.437
521,-1,O,0.3365,0.25,0.563
521,-1,O,0.3365,0.75,0.563
521,-1,O,0.8365,0.25,0.563
521,-1,O,0.8365,0.75,0.563
521,-1,O,0.4175,0.0,0.89
521,-1,O,0.4175,0.5,0.89
521,-1,O,0.9175,0.0,0.89
521,-1,O,0.9175,0.5,0.89
521,-1,O,0.0825,-0.0,0.11
521,-1,O,0.0825,0.5,0.11
521,-1,O,0.5825,0.0,0.11
521,-1,O,0.5825,0.5,0.11
521,-1,O,0.1675,0.25,0.89
521,-1,O,0.1675,0.75,0.89
521,-1,O,0.6675,0.25,0.89
521,-1,O,0.6675,0.75,0.89
521,-1,O,0.3325,0.25,0.11
521,-1,O,0.3325,0.75,0.11
521,-1,O,0.8325,0.25,0.11
521,-1,O,0.8325,0.75,0.11
521,-1,O,0.002,0.25,0.743
521,-1,O,0.002,0.75,0.743
521,-1,O,0.502,0.25,0.743
521,-1,O,0.502,0.75,0.743
521,-1,O,0.498,0.25,0.257
521,-1,O,0.498,0.75,0.257
521,-1,O,0.998,0.25,0.257
521,-1,O,0.998,0.75,0.257
521,-1,O,0.252,0.0,0.743
521,-1,O,0.252,0.5,0.743
521,-1,O,0.752,0.0,0.743
521,-1,O,0.752,0.5,0.743
521,-1,O,0.248,0.0,0.257
521,-1,O,0.248,0.5,0.257
521,-1,O,0.748,0.0,0.257
521,-1,O,0.748,0.5,0.257
522,-1,Ga,0.0,-0.0,0.25
522,-1,In,0.0,-0.0,0.75
522,-1,In,1.0,0.5,0.25
522,-1,Al,1.0,0.5,0.75
522,-1,Al,0.5,-0.0,0.25
522,-1,Ga,0.5,-0.0,0.75
522,-1,Al,0.5,0.5,0.25
522,-1,In,0.5,0.5,0.75
522,-1,Al,0.0,0.0,0.0
522,-1,Ga,-0.0,0.0,0.5
522,-1,Ga,1.0,0.5,0.0
522,-1,In,1.0,0.5,0.5
522,-1,Al,0.5,-0.0,-0.0
522,-1,Al,0.5,-0.0,0.5
522,-1,Al,0.5,0.5,-0.0
522,-1,In,0.5,0.5,0.5
522,-1,In,0.16665,0.3333,0.125
522,-1,Ga,0.16665,0.3333,0.625
522,-1,Ga,0.16665,0.8333,0.125
522,-1,Ga,0.16665,0.8333,0.625
522,-1,Ga,0.66665,0.3333,0.125
522,-1,Al,0.66665,0.3333,0.625
522,-1,Ga,0.66665,0.8333,0.125
522,-1,Al,0.66665,0.8333,0.625
522,-1,Al,0.33335,0.1667,0.375
522,-1,Al,0.33335,0.1667,0.875
522,-1,Ga,0.33335,0.6667,0.375
522,-1,Ga,0.33335,0.6667,0.875
522,-1,Ga,0.83335,0.1667,0.375
522,-1,Ga,0.83335,0.1667,0.875
522,-1,Ga,0.83335,0.6667,0.375
522,-1,Al,0.83335,0.6667,0.875
522,-1,O,0.16665,0.3333,0.20695
522,-1,O,0.16665,0.3333,0.70695
522,-1,O,0.16665,0.8333,0.20695
522,-1,O,0.16665,0.8333,0.70695
522,-1,O,0.66665,0.3333,0.20695
522,-1,O,0.66665,0.3333,0.70695
522,-1,O,0.66665,0.8333,0.20695
522,-1,O,0.66665,0.8333,0.70695
522,-1,O,0.33335,0.1667,0.29305
522,-1,O,0.33335,0.1667,0.79305
522,-1,O,0.33335,0.6667,0.29305
522,-1,O,0.33335,0.6667,0.79305
522,-1,O,0.83335,0.1667,0.29305
522,-1,O,0.83335,0.1667,0.79305
522,-1,O,0.83335,0.6667,0.29305
522,-1,O,0.83335,0.6667,0.79305
522,-1,O,0.33335,0.1667,0.45695
522,-1,O,0.33335,0.1667,0.95695
522,-1,O,0.33335,0.6667,0.45695
522,-1,O,0.33335,0.6667,0.95695
522,-1,O,0.83335,0.1667,0.45695
522,-1,O,0.83335,0.1667,0.95695
522,-1,O,0.83335,0.6667,0.45695
522,-1,O,0.83335,0.6667,0.95695
522,-1,O,0.16665,0.3333,0.04305
522,-1,O,0.16665,0.3333,0.54305
522,-1,O,0.16665,0.8333,0.04305
522,-1,O,0.16665,0.8333,0.54305
522,-1,O,0.66665,0.3333,0.04305
522,-1,O,0.66665,0.3333,0.54305
522,-1,O,0.66665,0.8333,0.04305
522,-1,O,0.66665,0.8333,0.54305
522,-1,O,0.0,-0.0,0.125
522,-1,O,0.0,-0.0,0.625
522,-1,O,1.0,0.5,0.125
522,-1,O,1.0,0.5,0.625
522,-1,O,0.5,-0.0,0.125
522,-1,O,0.5,-0.0,0.625
522,-1,O,0.5,0.5,0.125
522,-1,O,0.5,0.5,0.625
522,-1,O,-0.0,0.0,0.375
522,-1,O,-0.0,-0.0,0.875
522,-1,O,1.0,0.5,0.375
522,-1,O,1.0,0.5,0.875
522,-1,O,0.5,-0.0,0.375
522,-1,O,0.5,-0.0,0.875
522,-1,O,0.5,0.5,0.375
522,-1,O,0.5,0.5,0.875
523,-1,Al,0.333333,0.666667,0.958333
523,-1,Al,0.5,0.5,0.166667
523,-1,Al,0.5,0.0,0.166667
523,-1,Al,0.0,0.5,0.166667
523,-1,Al,0.666667,0.333333,0.0
523,-1,In,-0.0,-0.0,0.291667
523,-1,Al,0.166667,0.833333,0.5
523,-1,Al,0.166667,0.333333,0.5
523,-1,Al,0.666667,0.833333,0.5
523,-1,Al,0.333333,0.666667,0.333333
523,-1,In,0.333333,0.666667,0.708333
523,-1,Al,0.666667,0.333333,0.625
523,-1,Al,0.833333,0.166667,0.833333
523,-1,In,0.833333,0.666667,0.833333
523,-1,In,0.333333,0.166667,0.833333
523,-1,Al,-0.0,-0.0,0.666667
523,-1,O,0.826667,0.173333,0.085
523,-1,O,0.826667,0.653333,0.085
523,-1,O,0.346667,0.173333,0.085
523,-1,O,0.0,-0.0,0.911667
523,-1,O,0.333333,0.666667,0.088333
523,-1,O,0.506667,0.493333,0.915
523,-1,O,0.506667,0.013333,0.915
523,-1,O,0.986667,0.493333,0.915
523,-1,O,0.493333,0.506667,0.418333
523,-1,O,0.493334,0.986667,0.418333
523,-1,O,0.013333,0.506667,0.418333
523,-1,O,0.666667,0.333333,0.245
523,-1,O,-0.0,-0.0,0.421667
523,-1,O,0.173333,0.826667,0.248333
523,-1,O,0.173333,0.346667,0.248333
523,-1,O,0.653333,0.826667,0.248333
523,-1,O,0.16,0.84,0.751667
523,-1,O,0.16,0.32,0.751667
523,-1,O,0.68,0.84,0.751667
523,-1,O,0.333333,0.666667,0.578333
523,-1,O,0.666667,0.333333,0.755
523,-1,O,0.84,0.16,0.581667
523,-1,O,0.84,0.68,0.581667
523,-1,O,0.32,0.16,0.581667
524,-1,Al,0.4545,0.0,0.205
524,-1,Al,0.4545,0.5,0.205
524,-1,Al,0.9545,0.0,0.205
524,-1,Al,0.9545,0.5,0.205
524,-1,Al,0.0455,0.0,0.795
524,-1,Ga,0.0455,0.5,0.795
524,-1,In,0.5455,0.0,0.795
524,-1,Ga,0.5455,0.5,0.795
524,-1,Al,0.2045,0.25,0.205
524,-1,In,0.2045,0.75,0.205
524,-1,In,0.7045,0.25,0.205
524,-1,Ga,0.7045,0.75,0.205
524,-1,Al,0.2955,0.25,0.795
524,-1,Al,0.2955,0.75,0.795
524,-1,Ga,0.7955,0.25,0.795
524,-1,Al,0.7955,0.75,0.795
524,-1,Ga,0.4205,0.25,0.686
524,-1,Al,0.4205,0.75,0.686
524,-1,In,0.9205,0.25,0.686
524,-1,Al,0.9205,0.75,0.686
524,-1,In,0.0795,0.25,0.314
524,-1,In,0.0795,0.75,0.314
524,-1,In,0.5795,0.25,0.314
524,-1,Ga,0.5795,0.75,0.314
524,-1,In,0.1705,0.0,0.686
524,-1,Al,0.1705,0.5,0.686
524,-1,In,0.6705,0.0,0.686
524,-1,In,0.6705,0.5,0.686
524,-1,In,0.3295,-0.0,0.314
524,-1,In,0.3295,0.5,0.314
524,-1,In,0.8295,-0.0,0.314
524,-1,In,0.8295,0.5,0.314
524,-1,O,0.4135,0.0,0.437
524,-1,O,0.4135,0.5,0.437
524,-1,O,0.9135,0.0,0.437
524,-1,O,0.9135,0.5,0.437
524,-1,O,0.0865,-0.0,0.563
524,-1,O,0.0865,0.5,0.563
524,-1,O,0.5865,0.0,0.563
524,-1,O,0.5865,0.5,0.563
524,-1,O,0.1635,0.25,0.437
524,-1,O,0.1635,0.75,0.437
524,-1,O,0.6635,0.25,0.437
524,-1,O,0.6635,0.75,0.437
524,-1,O,0.3365,0.25,0.563
524,-1,O,0.3365,0.75,0.563
524,-1,O,0.8365,0.25,0.563
524,-1,O,0.8365,0.75,0.563
524,-1,O,0.4175,0.0,0.89
524,-1,O,0.4175,0.5,0.89
524,-1,O,0.9175,0.0,0.89
524,-1,O,0.9175,0.5,0.89
524,-1,O,0.0825,0.0,0.11
524,-1,O,0.0825,0.5,0.11
524,-1,O,0.5825,0.0,0.11
524,-1,O,0.5825,0.5,0.11
524,-1,O,0.1675,0.25,0.89
524,-1,O,0.1675,0.75,0.89
524,-1,O,0.6675,0.25,0.89
524,-1,O,0.6675,0.75,0.89
524,-1,O,0.3325,0.25,0.11
524,-1,O,0.3325,0.75,0.11
524,-1,O,0.8325,0.25,0.11
524,-1,O,0.8325,0.75,0.11
524,-1,O,0.002,0.25,0.743
524,-1,O,0.002,0.75,0.743
524,-1,O,0.502,0.25,0.743
524,-1,O,0.502,0.75,0.743
524,-1,O,0.498,0.25,0.257
524,-1,O,0.498,0.75,0.257
524,-1,O,0.998,0.25,0.257
524,-1,O,0.998,0.75,0.257
524,-1,O,0.252,-0.0,0.743
524,-1,O,0.252,0.5,0.743
524,-1,O,0.752,0.0,0.743
524,-1,O,0.752,0.5,0.743
524,-1,O,0.248,0.0,0.257
524,-1,O,0.248,0.5,0.257
524,-1,O,0.748,0.0,0.257
524,-1,O,0.748,0.5,0.257
525,-1,Al,0.75,0.25,0.75
525,-1,Al,0.25,0.75,0.75
525,-1,Al,0.75,0.75,0.25
525,-1,Al,0.75,0.75,0.75
525,-1,Al,0.25,0.75,0.25
525,-1,Al,0.75,0.25,0.25
525,-1,Al,0.25,0.25,0.75
525,-1,Al,0.25,0.25,0.25
525,-1,In,0.75,0.466,0.5
525,-1,In,0.25,0.966,-0.0
525,-1,In,0.75,0.534,-0.0
525,-1,In,0.5,0.75,0.466
525,-1,In,0.0,0.25,0.966
525,-1,In,0.0,0.75,0.534
525,-1,In,0.466,0.5,0.75
525,-1,In,0.966,-0.0,0.25
525,-1,In,0.534,0.0,0.75
525,-1,In,0.25,0.534,0.5
525,-1,Al,0.75,0.034,-0.0
525,-1,Al,0.25,0.466,-0.0
525,-1,In,0.5,0.25,0.534
525,-1,Al,-0.0,0.75,0.034
525,-1,In,-0.0,0.25,0.466
525,-1,In,0.534,0.5,0.25
525,-1,Al,0.034,0.0,0.75
525,-1,Al,0.466,-0.0,0.25
525,-1,In,0.25,0.034,0.5
525,-1,In,0.5,0.25,0.034
525,-1,In,0.034,0.5,0.25
525,-1,In,0.75,0.966,0.5
525,-1,In,0.5,0.75,0.966
525,-1,Al,0.966,0.5,0.75
525,-1,O,0.62,0.391,0.656
525,-1,O,0.38,0.891,0.844
525,-1,O,0.88,0.609,0.156
525,-1,O,0.62,0.609,0.844
525,-1,O,0.656,0.62,0.391
525,-1,O,0.844,0.38,0.891
525,-1,O,0.156,0.88,0.609
525,-1,O,0.844,0.62,0.609
525,-1,O,0.391,0.656,0.62
525,-1,O,0.891,0.844,0.38
525,-1,O,0.609,0.156,0.88
525,-1,O,0.609,0.844,0.62
525,-1,O,0.38,0.609,0.344
525,-1,O,0.62,0.109,0.156
525,-1,O,0.12,0.391,0.844
525,-1,O,0.38,0.391,0.156
525,-1,O,0.344,0.38,0.609
525,-1,O,0.156,0.62,0.109
525,-1,O,0.844,0.12,0.391
525,-1,O,0.156,0.38,0.391
525,-1,O,0.609,0.344,0.38
525,-1,O,0.109,0.156,0.62
525,-1,O,0.391,0.844,0.12
525,-1,O,0.391,0.156,0.38
525,-1,O,0.12,0.891,0.156
525,-1,O,0.88,0.391,0.344
525,-1,O,0.38,0.109,0.656
525,-1,O,0.12,0.109,0.344
525,-1,O,0.156,0.12,0.891
525,-1,O,0.344,0.88,0.391
525,-1,O,0.656,0.38,0.109
525,-1,O,0.344,0.12,0.109
525,-1,O,0.891,0.156,0.12
525,-1,O,0.391,0.344,0.88
525,-1,O,0.109,0.656,0.38
525,-1,O,0.109,0.344,0.12
525,-1,O,0.88,0.109,0.844
525,-1,O,0.12,0.609,0.656
525,-1,O,0.62,0.891,0.344
525,-1,O,0.88,0.891,0.656
525,-1,O,0.844,0.88,0.109
525,-1,O,0.656,0.12,0.609
525,-1,O,0.344,0.62,0.891
525,-1,O,0.656,0.88,0.891
525,-1,O,0.109,0.844,0.88
525,-1,O,0.609,0.656,0.12
525,-1,O,0.891,0.344,0.62
525,-1,O,0.891,0.656,0.88
526,-1,Ga,-0.0,-0.0,0.149
526,-1,Ga,0.5,0.0,0.149
526,-1,Ga,-0.0,-0.0,0.649
526,-1,Ga,0.5,0.0,0.649
526,-1,In,0.0,0.0,0.851
526,-1,Ga,0.5,0.0,0.851
526,-1,In,0.0,0.0,0.351
526,-1,Ga,0.5,0.0,0.351
526,-1,Ga,0.333333,0.333333,0.482333
526,-1,In,0.833333,0.333333,0.482333
526,-1,Ga,0.333333,0.333333,0.982333
526,-1,In,0.833333,0.333333,0.982333
526,-1,Ga,0.333333,0.333333,0.184333
526,-1,In,0.833333,0.333333,0.184333
526,-1,Ga,0.333333,0.333333,0.684333
526,-1,In,0.833333,0.333333,0.684333
526,-1,Ga,0.166667,0.666667,0.815667
526,-1,In,0.666667,0.666667,0.815667
526,-1,Ga,0.166667,0.666667,0.315667
526,-1,In,0.666667,0.666667,0.315667
526,-1,Ga,0.166667,0.666667,0.517667
526,-1,In,0.666667,0.666667,0.517667
526,-1,Ga,0.166667,0.666667,0.017667
526,-1,In,0.666667,0.666667,0.017667
526,-1,O,0.154,-0.0,0.25
526,-1,O,0.654,0.0,0.25
526,-1,O,0.346,0.692,0.25
526,-1,O,0.846,0.692,0.25
526,-1,O,-0.0,0.308,0.25
526,-1,O,0.5,0.308,0.25
526,-1,O,0.154,0.308,0.75
526,-1,O,0.654,0.308,0.75
526,-1,O,0.0,0.692,0.75
526,-1,O,0.5,0.692,0.75
526,-1,O,0.346,0.0,0.75
526,-1,O,0.846,0.0,0.75
526,-1,O,0.487333,0.333333,0.583333
526,-1,O,0.987333,0.333333,0.583333
526,-1,O,0.179333,0.025333,0.583333
526,-1,O,0.679333,0.025333,0.583333
526,-1,O,0.333333,0.641333,0.583333
526,-1,O,0.833333,0.641333,0.583333
526,-1,O,0.487333,0.641333,0.083333
526,-1,O,0.987333,0.641333,0.083333
526,-1,O,0.333333,0.025333,0.083333
526,-1,O,0.833333,0.025333,0.083333
526,-1,O,0.179333,0.333333,0.083333
526,-1,O,0.679333,0.333333,0.083333
526,-1,O,0.320667,0.666667,0.916667
526,-1,O,0.820667,0.666667,0.916667
526,-1,O,0.012667,0.358667,0.916667
526,-1,O,0.512667,0.358667,0.916667
526,-1,O,0.166667,0.974667,0.916667
526,-1,O,0.666667,0.974667,0.916667
526,-1,O,0.320667,0.974667,0.416667
526,-1,O,0.820667,0.974667,0.416667
526,-1,O,0.166667,0.358667,0.416667
526,-1,O,0.666667,0.358667,0.416667
526,-1,O,0.012667,0.666667,0.416667
526,-1,O,0.512667,0.666667,0.416667
527,-1,Al,0.833333,-0.0,0.958333
527,-1,Ga,0.666667,0.0,0.166667
527,-1,Ga,0.5,0.0,-0.0
527,-1,In,0.666667,0.5,0.166667
527,-1,Ga,0.166667,0.5,0.166667
527,-1,Al,0.5,0.0,0.375
527,-1,Ga,0.166667,0.0,0.291667
527,-1,In,0.833333,-0.0,0.333333
527,-1,Ga,0.0,0.5,0.5
527,-1,Ga,0.5,0.5,0.5
527,-1,Ga,0.833333,-0.0,0.708333
527,-1,Ga,0.5,-0.0,0.625
527,-1,In,0.333333,-0.0,0.833333
527,-1,In,0.166667,0.0,0.666667
527,-1,Ga,0.333333,0.5,0.833333
527,-1,Al,0.833333,0.5,0.833333
527,-1,O,0.34,-0.0,0.085
527,-1,O,0.166667,-0.0,0.911667
527,-1,O,0.34,0.48,0.085
527,-1,O,0.82,0.52,0.085
527,-1,O,0.833333,0.0,0.088333
527,-1,O,0.66,0.0,0.915
527,-1,O,0.66,0.52,0.915
527,-1,O,0.18,0.48,0.915
527,-1,O,0.673333,0.0,0.418333
527,-1,O,0.5,0.0,0.245
527,-1,O,0.673333,0.48,0.418333
527,-1,O,0.153333,0.52,0.418333
527,-1,O,0.166667,0.0,0.421667
527,-1,O,0.993333,0.0,0.248333
527,-1,O,0.993333,0.52,0.248333
527,-1,O,0.513333,0.48,0.248333
527,-1,O,0.006667,-0.0,0.751667
527,-1,O,0.833333,0.0,0.578333
527,-1,O,0.006667,0.48,0.751667
527,-1,O,0.486667,0.52,0.751667
527,-1,O,0.5,-0.0,0.755
527,-1,O,0.326667,-0.0,0.581667
527,-1,O,0.326667,0.52,0.581667
527,-1,O,0.846667,0.48,0.581667
528,-1,Al,-0.0,-0.0,0.147844
528,-1,Ga,-0.0,-0.0,0.647844
528,-1,Ga,0.0,0.0,0.852156
528,-1,Al,-0.0,0.0,0.352156
528,-1,Al,0.666667,0.333333,0.481177
528,-1,Ga,0.666667,0.333333,0.981177
528,-1,Ga,0.666667,0.333333,0.185489
528,-1,Al,0.666667,0.333333,0.685489
528,-1,Ga,0.333333,0.666667,0.814511
528,-1,Ga,0.333333,0.666667,0.314511
528,-1,Al,0.333333,0.666667,0.518823
528,-1,Al,0.333333,0.666667,0.018823
528,-1,O,0.69364,0.0,0.25
528,-1,O,0.30636,0.30636,0.25
528,-1,O,-0.0,0.69364,0.25
528,-1,O,0.69364,0.69364,0.75
528,-1,O,0.0,0.30636,0.75
528,-1,O,0.30636,-0.0,0.75
528,-1,O,0.360307,0.333333,0.583333
528,-1,O,0.973027,0.639694,0.583333
528,-1,O,0.666667,0.026973,0.583333
528,-1,O,0.360307,0.026973,0.083333
528,-1,O,0.666667,0.639693,0.083333
528,-1,O,0.973027,0.333333,0.083333
528,-1,O,0.026973,0.666667,0.916667
528,-1,O,0.639693,0.973027,0.916667
528,-1,O,0.333333,0.360307,0.916667
528,-1,O,0.026973,0.360307,0.416667
528,-1,O,0.333334,0.973027,0.416667
528,-1,O,0.639694,0.666667,0.416667
529,-1,Al,0.75,0.25,0.75
529,-1,Al,0.25,0.75,0.75
529,-1,Al,0.75,0.75,0.25
529,-1,Al,0.75,0.75,0.75
529,-1,Al,0.25,0.75,0.25
529,-1,Al,0.75,0.25,0.25
529,-1,Al,0.25,0.25,0.75
529,-1,Al,0.25,0.25,0.25
529,-1,Ga,0.75,0.466,0.5
529,-1,Ga,0.25,0.966,0.0
529,-1,Ga,0.75,0.534,0.0
529,-1,Ga,0.5,0.75,0.466
529,-1,Ga,0.0,0.25,0.966
529,-1,Ga,-0.0,0.75,0.534
529,-1,Ga,0.466,0.5,0.75
529,-1,Ga,0.966,-0.0,0.25
529,-1,Ga,0.534,-0.0,0.75
529,-1,Ga,0.25,0.534,0.5
529,-1,Ga,0.75,0.034,-0.0
529,-1,Ga,0.25,0.466,0.0
529,-1,Ga,0.5,0.25,0.534
529,-1,Ga,-0.0,0.75,0.034
529,-1,Ga,0.0,0.25,0.466
529,-1,Ga,0.534,0.5,0.25
529,-1,Al,0.034,0.0,0.75
529,-1,Ga,0.466,0.0,0.25
529,-1,Ga,0.25,0.034,0.5
529,-1,Ga,0.5,0.25,0.034
529,-1,Ga,0.034,0.5,0.25
529,-1,Ga,0.75,0.966,0.5
529,-1,Ga,0.5,0.75,0.966
529,-1,Ga,0.966,0.5,0.75
529,-1,O,0.62,0.391,0.656
529,-1,O,0.38,0.891,0.844
529,-1,O,0.88,0.609,0.156
529,-1,O,0.62,0.609,0.844
529,-1,O,0.656,0.62,0.391
529,-1,O,0.844,0.38,0.891
529,-1,O,0.156,0.88,0.609
529,-1,O,0.844,0.62,0.609
529,-1,O,0.391,0.656,0.62
529,-1,O,0.891,0.844,0.38
529,-1,O,0.609,0.156,0.88
529,-1,O,0.609,0.844,0.62
529,-1,O,0.38,0.609,0.344
529,-1,O,0.62,0.109,0.156
529,-1,O,0.12,0.391,0.844
529,-1,O,0.38,0.391,0.156
529,-1,O,0.344,0.38,0.609
529,-1,O,0.156,0.62,0.109
529,-1,O,0.844,0.12,0.391
529,-1,O,0.156,0.38,0.391
529,-1,O,0.609,0.344,0.38
529,-1,O,0.109,0.156,0.62
529,-1,O,0.391,0.844,0.12
529,-1,O,0.391,0.156,0.38
529,-1,O,0.12,0.891,0.156
529,-1,O,0.88,0.391,0.344
529,-1,O,0.38,0.109,0.656
529,-1,O,0.12,0.109,0.344
529,-1,O,0.156,0.12,0.891
529,-1,O,0.344,0.88,0.391
529,-1,O,0.656,0.38,0.109
529,-1,O,0.344,0.12,0.109
529,-1,O,0.891,0.156,0.12
529,-1,O,0.391,0.344,0.88
529,-1,O,0.109,0.656,0.38
529,-1,O,0.109,0.344,0.12
529,-1,O,0.88,0.109,0.844
529,-1,O,0.12,0.609,0.656
529,-1,O,0.62,0.891,0.344
529,-1,O,0.88,0.891,0.656
529,-1,O,0.844,0.88,0.109
529,-1,O,0.656,0.12,0.609
529,-1,O,0.344,0.62,0.891
529,-1,O,0.656,0.88,0.891
529,-1,O,0.109,0.844,0.88
529,-1,O,0.609,0.656,0.12
529,-1,O,0.891,0.344,0.62
529,-1,O,0.891,0.656,0.88
530,-1,Al,0.0,0.0,0.147844
530,-1,Al,-0.0,-0.0,0.647844
530,-1,Al,-0.0,-0.0,0.852156
530,-1,Ga,0.0,0.0,0.352156
530,-1,Al,0.666667,0.333333,0.481177
530,-1,Al,0.666667,0.333333,0.981177
530,-1,Al,0.666667,0.333333,0.185489
530,-1,Al,0.666667,0.333333,0.685489
530,-1,Al,0.333333,0.666667,0.814511
530,-1,Al,0.333333,0.666667,0.314511
530,-1,Al,0.333333,0.666667,0.518823
530,-1,Al,0.333333,0.666667,0.018823
530,-1,O,0.69364,-0.0,0.25
530,-1,O,0.30636,0.30636,0.25
530,-1,O,0.0,0.69364,0.25
530,-1,O,0.69364,0.69364,0.75
530,-1,O,-0.0,0.30636,0.75
530,-1,O,0.30636,0.0,0.75
530,-1,O,0.360307,0.333333,0.583333
530,-1,O,0.973027,0.639693,0.583333
530,-1,O,0.666667,0.026973,0.583333
530,-1,O,0.360307,0.026973,0.083333
530,-1,O,0.666667,0.639693,0.083333
530,-1,O,0.973027,0.333333,0.083333
530,-1,O,0.026973,0.666667,0.916667
530,-1,O,0.639693,0.973027,0.916667
530,-1,O,0.333333,0.360307,0.916667
530,-1,O,0.026973,0.360307,0.416667
530,-1,O,0.333333,0.973027,0.416667
530,-1,O,0.639693,0.666667,0.416667
532,-1,In,0.0,0.0,0.147844
532,-1,Al,0.0,0.0,0.647844
532,-1,Ga,-0.0,-0.0,0.852156
532,-1,Al,0.0,0.0,0.352156
532,-1,In,0.666667,0.333333,0.481177
532,-1,Al,0.666667,0.333334,0.981177
532,-1,Al,0.666667,0.333333,0.185489
532,-1,In,0.666667,0.333333,0.685489
532,-1,Ga,0.333333,0.666667,0.814511
532,-1,In,0.333333,0.666667,0.314511
532,-1,In,0.333333,0.666667,0.518823
532,-1,Ga,0.333333,0.666667,0.018823
532,-1,O,0.69364,-0.0,0.25
532,-1,O,0.30636,0.30636,0.25
532,-1,O,-0.0,0.69364,0.25
532,-1,O,0.69364,0.69364,0.75
532,-1,O,0.0,0.30636,0.75
532,-1,O,0.30636,0.0,0.75
532,-1,O,0.360307,0.333333,0.583333
532,-1,O,0.973027,0.639694,0.583333
532,-1,O,0.666667,0.026973,0.583333
532,-1,O,0.360307,0.026973,0.083333
532,-1,O,0.666667,0.639693,0.083333
532,-1,O,0.973027,0.333333,0.083333
532,-1,O,0.026973,0.666667,0.916667
532,-1,O,0.639694,0.973027,0.916667
532,-1,O,0.333333,0.360307,0.916667
532,-1,O,0.026973,0.360307,0.416667
532,-1,O,0.333333,0.973027,0.416667
532,-1,O,0.639693,0.666667,0.416667
533,-1,Al,0.4545,-0.0,0.205
533,-1,In,0.4545,0.5,0.205
533,-1,Al,0.9545,-0.0,0.205
533,-1,In,0.9545,0.5,0.205
533,-1,Ga,0.0455,0.0,0.795
533,-1,Ga,0.0455,0.5,0.795
533,-1,Al,0.5455,0.0,0.795
533,-1,In,0.5455,0.5,0.795
533,-1,Ga,0.2045,0.25,0.205
533,-1,Ga,0.2045,0.75,0.205
533,-1,In,0.7045,0.25,0.205
533,-1,Ga,0.7045,0.75,0.205
533,-1,Al,0.2955,0.25,0.795
533,-1,Ga,0.2955,0.75,0.795
533,-1,In,0.7955,0.25,0.795
533,-1,Ga,0.7955,0.75,0.795
533,-1,Ga,0.4205,0.25,0.686
533,-1,In,0.4205,0.75,0.686
533,-1,Al,0.9205,0.25,0.686
533,-1,Ga,0.9205,0.75,0.686
533,-1,Al,0.0795,0.25,0.314
533,-1,In,0.0795,0.75,0.314
533,-1,In,0.5795,0.25,0.314
533,-1,Al,0.5795,0.75,0.314
533,-1,In,0.1705,-0.0,0.686
533,-1,In,0.1705,0.5,0.686
533,-1,In,0.6705,-0.0,0.686
533,-1,In,0.6705,0.5,0.686
533,-1,In,0.3295,0.0,0.314
533,-1,In,0.3295,0.5,0.314
533,-1,Ga,0.8295,0.0,0.314
533,-1,In,0.8295,0.5,0.314
533,-1,O,0.4135,0.0,0.437
533,-1,O,0.4135,0.5,0.437
533,-1,O,0.9135,0.0,0.437
533,-1,O,0.9135,0.5,0.437
533,-1,O,0.0865,-0.0,0.563
533,-1,O,0.0865,0.5,0.563
533,-1,O,0.5865,-0.0,0.563
533,-1,O,0.5865,0.5,0.563
533,-1,O,0.1635,0.25,0.437
533,-1,O,0.1635,0.75,0.437
533,-1,O,0.6635,0.25,0.437
533,-1,O,0.6635,0.75,0.437
533,-1,O,0.3365,0.25,0.563
533,-1,O,0.3365,0.75,0.563
533,-1,O,0.8365,0.25,0.563
533,-1,O,0.8365,0.75,0.563
533,-1,O,0.4175,0.0,0.89
533,-1,O,0.4175,0.5,0.89
533,-1,O,0.9175,0.0,0.89
533,-1,O,0.9175,0.5,0.89
533,-1,O,0.0825,-0.0,0.11
533,-1,O,0.0825,0.5,0.11
533,-1,O,0.5825,-0.0,0.11
533,-1,O,0.5825,0.5,0.11
533,-1,O,0.1675,0.25,0.89
533,-1,O,0.1675,0.75,0.89
533,-1,O,0.6675,0.25,0.89
533,-1,O,0.6675,0.75,0.89
533,-1,O,0.3325,0.25,0.11
533,-1,O,0.3325,0.75,0.11
533,-1,O,0.8325,0.25,0.11
533,-1,O,0.8325,0.75,0.11
533,-1,O,0.002,0.25,0.743
533,-1,O,0.002,0.75,0.743
533,-1,O,0.502,0.25,0.743
533,-1,O,0.502,0.75,0.743
533,-1,O,0.498,0.25,0.257
533,-1,O,0.498,0.75,0.257
533,-1,O,0.998,0.25,0.257
533,-1,O,0.998,0.75,0.257
533,-1,O,0.252,0.0,0.743
533,-1,O,0.252,0.5,0.743
533,-1,O,0.752,0.0,0.743
533,-1,O,0.752,0.5,0.743
533,-1,O,0.248,-0.0,0.257
